"proj_week","proj_player","proj_pos","proj_tm","proj_opp","proj_afpa","proj_afpa_rk","proj_ffpts","proj_comp","proj_pass_att","proj_pass_yds","proj_pass_td","proj_int","proj_rush_att","proj_rush_yds","proj_rush_td","proj_rec","proj_rec_yds","proj_rec_td","proj_field","prev_wk_field","prev_wk_opp","prev_wk_g#","prev_wk_fantasy_fantpt","prev_wk_fantasy_ppr","prev_wk_fantasy_dkpt","prev_wk_fantasy_fdpt","def_tot_g","def_tot_pf","def_tot_yds","def_tot_yds_per_play","def_tot_to","def_tot_first_dn","def_penalties_pen","def_tot_sc_per","def_tot_to_per","def_tot_exp","def_third_d_per","def_fourth_d_per","def_red_zone_att","def_red_zone_td","def_red_zone_pct","def_rush_td","def_rush_yds_per_att","def_rush_yds_per_gm","def_rush_exp","def_pass_comp_per","def_pass_yds","def_pass_td","def_pass_td_per","def_pass_int","def_pass_defended","def_pass_int_per","def_pass_yds_per_att","def_pass_ayds_per_att","def_pass_yds_per_catch","def_pass_yds_per_gm","def_pass_qb_rating_allowed","def_pass_sacks","def_pass_net_yds_per_att","def_pass_adj_net_yds_per_att","def_pass_exp","def_adv_dadot","def_adv_air","def_adv_yac","def_adv_bltz","def_adv_bltz_per","def_adv_hrry","def_adv_hrry_per","def_adv_qbkd","def_adv_qbkd_per","def_adv_sk","def_adv_prss","def_adv_prss_per","def_adv_mtkl","def_num_dr","def_plays","def_sc_per","def_to_per","def_avg_drive_plays","def_avg_drive_yds","def_avg_drive_start","def_avg_drive_time","def_avg_drive_pts","pts_vs_g","pts_vs_fantasy_per_game_fdpt","prev_wk_rec_tgt","prev_wk_rec_rec","prev_wk_rec_yds","prev_wk_rec_yds_per_rec","prev_wk_rec_td","prev_wk_rec_ctch_per","prev_wk_rec_yds_per_tgt","ytd_rec_g","ytd_rec_target","ytd_rec_rec","ytd_rec_ctch_per","ytd_rec_yds","ytd_rec_yds_per_rec","ytd_rec_td","ytd_rec_1d","ytd_rec_yds_per_target","ytd_rec_rec_per_gm","ytd_rec_yds_per_gm","ytd_rec_fmb","receiving_twenty_tgt","receiving_twenty_rec","receiving_twenty_yds","receiving_twenty_td","receiving_twenty_per_tgt","receiving_ten_tgt","receiving_ten_rec","receiving_ten_yds","receiving_ten_td","receiving_ten_per_tgt","pts_vs_rec_tgt","pts_vs_rec_rec","pts_vs_rec_yds","pts_vs_rec_td","prev_wk_rush_att","prev_wk_rush_yds","prev_wk_rush_yds_per_att","prev_wk_rush_td","pts_vs_rush_att","pts_vs_rush_yds","pts_vs_rush_td","prev_wk_pass_comp","prev_wk_pass_att","prev_wk_pass_comp_per","prev_wk_pass_yds","prev_wk_pass_td","prev_wk_pass_int","prev_wk_pass_rate","prev_wk_pass_sk","prev_wk_pass_yds.1","prev_wk_pass_yds_per_att","prev_wk_pass_ayds_per_att","ytd_pass_g","ytd_pass_comp_per","ytd_pass_td","ytd_pass_td_per","ytd_pass_int","ytd_pass_int_per","ytd_pass_1d","ytd_pass_yds_per_att","ytd_pass_avg_yds_per_att","ytd_pass_yds_per_completion","ytd_pass_yds_per_gm","ytd_pass_rate","ytd_pass_qbr","ytd_pass_net_yds_per_att","ytd_pass_avg_net_yds_per_att","passing_twenty_comp","passing_twenty_att","passing_twenty_comp_per","passing_twenty_yds","passing_twenty_td","passing_twenty_int","passing_ten_comp","passing_ten_att","passing_ten_comp_per","passing_ten_yds","passing_ten_td","passing_ten_int","pts_vs_passing_cmp","pts_vs_passing_att","pts_vs_passing_yds","pts_vs_passing_td","pts_vs_passing_int","pts_vs_2pp","pts_vs_sk","ytd_rush_g","ytd_rush_att","ytd_rush_yds","ytd_rush_td","ytd_rush_1d","ytd_rush_yds_per_att","ytd_rush_yds_per_gm","ytd_rush_fmb","ytd_rec_tm","ytd_rec_pos","rushing_twenty_att","rushing_twenty_yds","rushing_twenty_td","rushing_twenty_per_rush","rushing_ten_att","rushing_ten_yds","rushing_ten_td","rushing_ten_per_rush","rushing_five_att","rushing_five_yds","rushing_five_td","rushing_five_per_rush","total_touches","high_value_touches","high_value_touches_per","vs_cb_pos","vs_cb_tar ","vs_cb_c ","vs_cb_ypr","vs_cb_fpt","vs_cb_shad","vs_cb_matchup","home_or_away","line","total","favorite","implied_total","def_total_dvoa_rk","def_total_dvoa","def_total_dave_rk","def_total_dave","def_dvoa_rk","def_dvoa","def_dave_rk","def_dave","def_pass_dvoa_rk","def_pass_dvoa","def_rush_dvoa_rk","def_rush_dvoa","def_non_adj_voa","def_non_adj_pass_voa","def_non_adj_rush_voa","def_var_rk","def_var","def_sched_rk","def_sched","def_dline_adjusted_line_yards","def_dline_running_back_yards","def_dline_power_success_rate_rk","def_dline_power_success_rate","def_dline_open_field_yards_rk","def_dline_open_field_yards","def_dline_second_level_yards_rk","def_dline_second_level_yards","def_dline_stuffed_rate_rk","def_dline_stuffed_rate","def_dline_adjusted_sack_rate_rk","def_dline_adjusted_sack_rate","def_dline_sacks","off_total_dvoa_rk","off_total_dvoa","off_total_dave_rk","off_total_dave","off_dvoa_rk","off_dvoa","off_dave_rk","off_dave","off_pass_dvoa_rk","off_pass_dvoa","off_rush_dvoa_rk","off_rush_dvoa","off_non_adj_voa","off_non_adj_pass_voa","off_non_adj_rush_voa","off_var_rk","off_var","off_sched_rk","off_sched","off_oline_adjusted_line_yards","off_oline_running_back_yards","off_oline_power_success_rate_rk","off_oline_power_success_rate","off_oline_open_field_yards_rk","off_oline_open_field_yards","off_oline_second_level_yards_rk","off_oline_second_level_yards","off_oline_stuffed_rate_rk","off_oline_stuffed_rate","off_oline_adjusted_sack_rate_rk","off_oline_adjusted_sack_rate","off_oline_sacks","prev_wk_dvoa_def_total_dvoa_rk","prev_wk_dvoa_def_total_dvoa","prev_wk_dvoa_def_total_dave_rk","prev_wk_dvoa_def_total_dave","prev_wk_dvoa_def_dvoa_rk","prev_wk_dvoa_def_dvoa","prev_wk_dvoa_def_dave_rk","prev_wk_dvoa_def_dave","prev_wk_dvoa_def_pass_dvoa_rk","prev_wk_dvoa_def_pass_dvoa","prev_wk_dvoa_def_rush_dvoa_rk","prev_wk_dvoa_def_rush_dvoa","prev_wk_dvoa_def_non_adj_voa","prev_wk_dvoa_def_non_adj_pass_voa","prev_wk_dvoa_def_non_adj_rush_voa","prev_wk_dvoa_def_var_rk","prev_wk_dvoa_def_var","prev_wk_dvoa_def_sched_rk","prev_wk_dvoa_def_sched","prev_wk_dvoa_def_dline_adjusted_line_yards","prev_wk_dvoa_def_dline_running_back_yards","prev_wk_dvoa_def_dline_power_success_rate_rk","prev_wk_dvoa_def_dline_power_success_rate","prev_wk_dvoa_def_dline_open_field_yards_rk","prev_wk_dvoa_def_dline_open_field_yards","prev_wk_dvoa_def_dline_second_level_yards_rk","prev_wk_dvoa_def_dline_second_level_yards","prev_wk_dvoa_def_dline_stuffed_rate_rk","prev_wk_dvoa_def_dline_stuffed_rate","prev_wk_dvoa_def_dline_adjusted_sack_rate_rk","prev_wk_dvoa_def_dline_adjusted_sack_rate","prev_wk_dvoa_def_dline_sacks"
13,"Phillip Lindsay","RB","DEN","KAN",19.6,21,5,0,0,0,0,0,8.6,44.5,0.1,0.2,1.2,0,2,1,"NOR",11,2,2,2,2,11,238,3968,5.7,17,240,69,36.8,14.9,-60.76,40.8,70.6,"31",23,74.2,10,4.7,128.2,-38.11,63.7,2558,17,4.5,12,38,3.2,7,6.5,11,232.5,86.1,20,6.4,5.9,-33.72,8.4,1392,1425,158,"37.3%",45,"10.6%",39,"10.3%",20,104,"24.5%",88,114,721,36.8,14.9,6.3,34.7,-25.5,294,2.05,"11","21.5",0,0,0,NA,0,0,NA,8,1,0.25,25,1.75,7,0,1,1.8,0.3,1.8,0,1,1,11,0,2.6,0,0,0,0,0,"75","59","509","2",9,20,2.22,0,"247","1124","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10.25,51.75,0.12,14,5,51.8,0,"DEN","RB",4,4,0,13.8,3,0,0,17.6,3,0,0,30,11.25,1.38,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25.2,3,25.9,17,3.2,17,3.1,13,2.3,32,4.3,1.6,2,1,12,3.4,22,-2.2,0.38,4.49,30,77,15,0.66,16,1.2,32,11.3,22,5.6,20,30,-24.2,30,-22.1,32,-28.2,32,-26.1,32,-26.8,26,-22.1,-29.4,-27.3,-24.3,25,10.1,13,-1.3,-0.48,4.42,5,77,6,0.94,12,1.24,32,22.9,21,7.1,24,1,38.4,1,38.6,2,-21.2,2,-21.8,2,-12.4,2,-35.1,-19.8,-8.4,-37.5,32,12,14,0.6,-0.91,3.45,7,59,10,0.49,2,0.87,4,24.3,1,9.7,33
13,"Quintez Cephus","WR","DET","CHI",17.7,2,3,0,0,0,0,0,0,0,0,1.3,19.7,0.1,2,1,"HOU",11,2.7,4.7,4.7,3.7,11,250,3794,5.2,11,233,67,38.3,8.6,-39.59,34.8,73.3,"39",19,48.7,7,4.1,121.2,14.46,62,2461,16,4.2,6,48,1.6,6.8,7,11,223.7,89.8,21,6.2,6.3,-55.47,8.5,1546,1186,96,"22.9%",30,"7.2%",28,"7.4%",21,79,"18.9%",71,128,758,38.3,8.6,5.9,29.6,-30,281,1.87,"11","24.1",2,2,27,13.5,0,100,13.5,8,2.62,1.5,57.1,21.75,14.5,0,10,8.3,1.5,21.8,0,2,0,0,0,3.8,2,0,0,0,8.7,"205","121","1589","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",3,44,0,20.5,19,-4.5,18,-3.4,4,-12.6,5,-12.2,8,-3.8,5,-23.8,-6.9,3.2,-19.8,13,3.9,1,7.4,-0.15,4.14,11,64,18,0.69,22,1.23,14,18.6,13,6.4,21,24,-13.5,26,-13.7,20,-2.3,20,-3.4,20,11.1,23,-17,-5.5,8.6,-21.3,17,6.7,7,-2.6,-0.19,4.03,14,69,17,0.67,23,1.08,25,19.1,26,7.7,31,17,-3.1,19,-3.8,25,8.3,25,7.8,22,15,27,0.4,11.3,18.9,2.4,3,2.2,4,6,0.59,5.23,6,59,32,1.25,28,1.38,21,15.1,9,7.4,25
13,"Raheem Mostert","RB","SFO","BUF",19.3,20,13.3,0,0,0,0,0,12.5,59.7,0.3,2.7,31,0.2,1,2,"LAR",11,8.3,10.3,11.3,9.3,11,282,4104,5.7,17,256,63,45.5,15.2,-107.89,43.1,62.5,"44",27,61.4,16,4.7,129.6,-31.63,66.8,2678,16,4.2,8,47,2.1,7.4,7.3,11.1,243.5,93.6,30,6.5,6.4,-80.73,7,1629,1213,168,"38.3%",28,"6.4%",31,"8.1%",30,89,"20.3%",87,112,739,45.5,15.2,6.6,36.5,-27.5,293,2.51,"11","22.0",2,2,0,0,0,100,0,5,2.8,2.6,92.9,30,11.5,0.2,5,10.7,2.6,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","52","431","0",16,43,2.69,1,"251","1147","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13.4,69.2,0.4,12,5.2,69.2,1,"SFO","RB",6,17,1,12.8,3,8,1,13,2,0,0,18.2,16.2,3.4,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9.8,10,10.7,16,1.4,16,-1.8,15,5.2,22,-3.3,2.4,7.2,-3.5,11,3.3,9,3.4,0.25,4.57,8,60,17,0.68,32,1.56,11,19.5,8,7.6,30,14,4.5,14,3.5,19,-1.4,18,-2.9,21,8.2,12,-5.5,-3.5,8.8,-11,22,8.1,16,-0.8,-0.38,4.17,15,68,12,0.78,18,1.16,31,20.9,10,5.8,27,6,17,5,15.6,6,-12.2,4,-13.3,4,-6.7,7,-20.3,-15.5,-9.7,-24.1,20,5.8,26,-4.5,0.23,3.83,25,72,2,0.27,3,0.93,26,12.9,7,7.6,34
13,"Rashard Higgins","WR","CLE","TEN",25.3,21,9,0,0,0,0,0,0,0,0,3.3,55.1,0.3,2,2,"JAX",11,1.5,2.5,2.5,2,11,285,4225,5.6,16,265,71,42.1,13.2,-104.83,52.6,66.7,"43",31,72.1,12,4.3,115.5,-20.54,65.8,2954,23,5.2,11,67,2.5,7,6.9,10.6,268.5,93.1,14,6.5,6.4,-101.84,7.9,1713,1349,131,"27.9%",30,"6.4%",40,"9.1%",14,84,"17.9%",73,114,762,42.1,13.2,6.7,36.9,-26.4,362,2.49,"11","32.8",2,1,15,15,0,50,7.5,9,2.78,2.11,76,33.89,16.1,0.22,12,12.2,2.1,33.9,0,3,2,28,2,8.6,1,0,0,0,4.2,"263","177","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right Corner",16.4,62.7,"11.79","1.53","N","neutral","away",4,54,0,25,12,7.6,12,7.4,28,9.3,27,8.3,27,20.9,17,-7.2,6.8,17.6,-8.6,7,2.7,28,-5,-0.1,4.31,21,70,22,0.81,15,1.18,19,16.3,29,4.1,14,22,-9.7,22,-8.6,16,1.3,16,0.1,18,15.4,9,-4,2.8,13.2,0.8,31,14.6,17,-0.4,0.6,5.17,30,50,2,1.2,1,1.61,21,18.5,17,6.7,17,29,-20.7,29,-19.7,32,15.3,31,12.6,31,27.3,26,0.2,17.4,36,-6.1,8,3.2,8,4.4,-0.08,4.42,10,63,28,0.94,21,1.23,9,19.9,30,4.1,11
13,"RayRay McCloud","WR","PIT","WAS",18.4,3,0.8,0,0,0,0,0,0,0,0,0.5,5.4,0,1,NA,NA,NA,NA,NA,NA,NA,11,243,3405,5,13,200,61,37.1,10.5,1.32,37.9,37.5,"31",15,48.4,9,4.3,114.9,2.64,64.7,2141,16,4.7,10,32,2.9,7,6.6,10.8,194.6,88.5,36,5.6,5.3,0.76,9.1,1437,1039,129,"32.7%",37,"9.4%",23,"6.7%",36,96,"24.4%",86,124,700,37.1,10.5,5.6,27.4,-29.5,278,1.92,"11","24.0",NA,NA,NA,NA,NA,NA,NA,11,1.45,1.36,93.8,7.09,5.2,0,3,4.9,1.4,7.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200","127","1552","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,-7.1,21,-7,5,-12.3,6,-10.3,3,-10.9,13,-14.1,-14.3,-16.4,-11.7,30,8.6,29,-7.4,-0.31,3.99,32,79,11,0.54,11,1.16,10,19.8,3,9.1,36,2,29.5,2,28,15,2.4,15,2.6,12,20.6,24,-20.4,10.3,29.9,-14.3,1,1.3,26,3.1,-0.41,4.03,20,63,10,0.84,24,1.08,13,17.2,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Richard Rodgers","TE","PHI","GNB",5.1,5,0.6,0,0,0,0,0,0,0,0,0.3,4.8,0,2,1,"SEA",11,11.3,14.3,14.3,12.8,11,283,3793,5.7,12,232,60,41.6,10.6,-80.47,39.5,50,"36",24,66.7,11,4.6,114.4,-26.1,66.4,2535,20,5.5,7,43,1.9,7.4,7.6,11.1,230.5,98.4,24,6.5,6.7,-56.48,7.5,1441,1376,100,"24.6%",29,"7.1%",23,"6.3%",24,76,"18.7%",86,113,681,41.6,10.6,6,33.6,-28.8,279,2.35,"11","7.3",6,3,53,17.67,1,50,8.83,11,2.82,2.18,77.4,31.36,14.4,0.18,16,11.1,2.2,31.4,0,3,2,37,1,6.5,0,0,0,0,0,"56","38","456","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",8.5,50,0,20.75,5,18.4,6,14.8,18,6.5,19,5.6,18,12.3,24,-1.2,5.5,12.4,-3.8,6,2.7,13,1,0.33,4.65,24,72,25,0.92,14,1.18,24,14.1,11,6.8,24,27,-18.5,25,-13.3,30,-19.6,27,-15.9,30,-20.2,18,-7.9,-16.6,-16.4,-6.1,21,8,11,-1.8,-0.02,5.03,7,75,1,1.28,4,1.37,16,17.4,32,9.3,46,9,14.5,8,12.8,26,8.6,22,6.8,29,23.2,12,-17.8,6.7,20.2,-17.6,1,1,19,-0.9,-0.29,3.63,14,66,6,0.41,6,1.05,8,20.2,12,6.5,31
13,"Richie James","WR","SFO","BUF",20,6,3.1,0,0,0,0,0,0,0,0,1,16.8,0.2,1,NA,NA,NA,NA,NA,NA,NA,11,282,4104,5.7,17,256,63,45.5,15.2,-107.89,43.1,62.5,"44",27,61.4,16,4.7,129.6,-31.63,66.8,2678,16,4.2,8,47,2.1,7.4,7.3,11.1,243.5,93.6,30,6.5,6.4,-80.73,7,1629,1213,168,"38.3%",28,"6.4%",31,"8.1%",30,89,"20.3%",87,112,739,45.5,15.2,6.6,36.5,-27.5,293,2.51,"11","28.0",NA,NA,NA,NA,NA,NA,NA,6,3.17,2.17,68.4,39.83,18.4,0.17,7,12.6,2.2,39.8,1,2,2,14,0,4,1,1,5,0,4,"215","139","1700","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9.8,10,10.7,16,1.4,16,-1.8,15,5.2,22,-3.3,2.4,7.2,-3.5,11,3.3,9,3.4,0.25,4.57,8,60,17,0.68,32,1.56,11,19.5,8,7.6,30,14,4.5,14,3.5,19,-1.4,18,-2.9,21,8.2,12,-5.5,-3.5,8.8,-11,22,8.1,16,-0.8,-0.38,4.17,15,68,12,0.78,18,1.16,31,20.9,10,5.8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Robert Tonyan","TE","GNB","PHI",6.7,10,8.8,0,0,0,0,0,0,0,0,3.2,43.2,0.5,1,1,"CHI",11,12.7,17.7,17.7,15.2,11,277,3728,5,11,236,80,36.5,7.3,-27.46,36.9,35.7,"36",23,63.9,16,4.1,128.2,10.49,66.6,2318,14,3.9,3,29,0.8,7.1,7.5,10.7,210.7,96.8,36,5.9,6.2,-38.89,7.8,1500,1176,94,"23.0%",33,"8.1%",34,"9.5%",36,103,"25.2%",74,137,763,36.5,7.3,5.6,27.1,-32.1,274,1.97,"11","10.8",5,5,67,13.4,1,100,13.4,11,3.82,3.36,88.1,41.64,12.4,0.64,22,10.9,3.4,41.6,0,5,5,46,4,9.4,2,2,9,2,6.3,"77","58","547","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-8.5,50,1,29.25,27,-18.5,25,-13.3,13,-1.9,12,-3.7,20,13.1,11,-18.4,-6.1,4.8,-17.9,18,5.1,27,-4.6,-0.78,3.35,1,51,12,0.57,4,0.96,1,27.6,4,8.7,36,5,18.4,6,14.8,2,27.1,2,23,3,51.3,7,-2.5,23.2,48.1,-7.1,30,12.1,5,-3.7,0.31,4.5,22,63,14,0.74,11,1.24,7,15.2,4,4,12,19,-4.5,18,-3.4,4,-12.6,5,-12.2,8,-3.8,5,-23.8,-6.9,3.2,-19.8,13,3.9,1,7.4,-0.15,4.14,11,64,18,0.69,22,1.23,14,18.6,13,6.4,21
13,"Robert Woods","WR","LAR","ARI",25.8,23,13.4,0,0,0,0,0,1.4,9.2,0.1,4.6,66.7,0.5,2,1,"SFO",11,8.8,15.8,15.8,12.3,11,258,3856,5.3,14,254,78,41.7,11.3,-69.08,40.6,66.7,"38",20,52.6,8,4.5,123.4,-26.88,64.8,2499,19,4.8,10,37,2.5,6.8,6.7,10.6,227.2,90.1,28,5.9,5.7,-53.03,7.6,1331,1399,183,"40.7%",45,"10.0%",34,"8.6%",28,107,"23.8%",81,115,745,41.7,11.3,6.5,33.5,-29.1,360,2.19,"11","31.6",12,7,80,11.43,0,58.3,6.67,11,7.91,5.55,70.1,61.73,11.1,0.45,31,7.8,5.5,61.7,2,8,7,42,3,20,3,2,14,2,18.8,"240","162","1850","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left Corner",10.8,61.2,"14.40","2.11","N","plus","away",0,48.5,1,24.25,13,5.4,13,5.7,11,-4.6,10,-5.5,12,0.6,14,-12.3,-6.9,-2,-14.1,23,6.2,21,-1.7,0.06,4.3,9,62,13,0.6,29,1.41,13,19.4,17,6.1,28,6,17,5,15.6,7,11.1,7,8.1,16,17.2,1,9.3,7.6,13.4,6,19,7.4,6,-2.8,0.45,4.38,2,79,13,0.76,17,1.21,29,19.5,2,3.7,15,14,4.5,14,3.5,9,-5.8,9,-6.2,14,4.1,10,-19.1,-4.3,3.8,-15.2,24,7.2,10,1.9,-0.28,3.65,15,67,8,0.47,5,1.01,7,21,20,5.7,20
13,"Ross Dwelley","TE","SFO","BUF",9.3,28,2.6,0,0,0,0,0,0,0,0,1.4,12.9,0.1,1,2,"LAR",11,0.3,1.3,1.3,0.8,11,282,4104,5.7,17,256,63,45.5,15.2,-107.89,43.1,62.5,"44",27,61.4,16,4.7,129.6,-31.63,66.8,2678,16,4.2,8,47,2.1,7.4,7.3,11.1,243.5,93.6,30,6.5,6.4,-80.73,7,1629,1213,168,"38.3%",28,"6.4%",31,"8.1%",30,89,"20.3%",87,112,739,45.5,15.2,6.6,36.5,-27.5,293,2.51,"11","12.4",2,1,3,3,0,50,1.5,11,1.45,1,68.8,13.36,13.4,0.09,6,9.2,1,13.4,0,3,2,17,1,6,2,1,1,0,8,"89","66","709","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9.8,10,10.7,16,1.4,16,-1.8,15,5.2,22,-3.3,2.4,7.2,-3.5,11,3.3,9,3.4,0.25,4.57,8,60,17,0.68,32,1.56,11,19.5,8,7.6,30,14,4.5,14,3.5,19,-1.4,18,-2.9,21,8.2,12,-5.5,-3.5,8.8,-11,22,8.1,16,-0.8,-0.38,4.17,15,68,12,0.78,18,1.16,31,20.9,10,5.8,27,6,17,5,15.6,6,-12.2,4,-13.3,4,-6.7,7,-20.3,-15.5,-9.7,-24.1,20,5.8,26,-4.5,0.23,3.83,25,72,2,0.27,3,0.93,26,12.9,7,7.6,34
13,"Royce Freeman","RB","DEN","KAN",19.6,21,1.3,0,0,0,0,0,0,0,0,0.8,7.1,0,2,1,"NOR",11,5,5,5,5,11,238,3968,5.7,17,240,69,36.8,14.9,-60.76,40.8,70.6,"31",23,74.2,10,4.7,128.2,-38.11,63.7,2558,17,4.5,12,38,3.2,7,6.5,11,232.5,86.1,20,6.4,5.9,-33.72,8.4,1392,1425,158,"37.3%",45,"10.6%",39,"10.3%",20,104,"24.5%",88,114,721,36.8,14.9,6.3,34.7,-25.5,294,2.05,"11","21.5",0,0,0,NA,0,0,NA,11,0.91,0.82,90,6.64,8.1,0,4,7.3,0.8,6.6,0,3,3,20,0,7.9,0,0,0,0,0,"75","59","509","2",8,50,6.25,0,"247","1124","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.73,11.73,0,8,4.3,11.7,0,"DEN","RB",2,3,0,6.9,1,0,0,5.9,1,0,0,10,3.64,1,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25.2,3,25.9,17,3.2,17,3.1,13,2.3,32,4.3,1.6,2,1,12,3.4,22,-2.2,0.38,4.49,30,77,15,0.66,16,1.2,32,11.3,22,5.6,20,30,-24.2,30,-22.1,32,-28.2,32,-26.1,32,-26.8,26,-22.1,-29.4,-27.3,-24.3,25,10.1,13,-1.3,-0.48,4.42,5,77,6,0.94,12,1.24,32,22.9,21,7.1,24,1,38.4,1,38.6,2,-21.2,2,-21.8,2,-12.4,2,-35.1,-19.8,-8.4,-37.5,32,12,14,0.6,-0.91,3.45,7,59,10,0.49,2,0.87,4,24.3,1,9.7,33
