"proj_week","proj_player","proj_pos","proj_tm","proj_opp","proj_afpa","proj_afpa_rk","proj_ffpts","proj_comp","proj_pass_att","proj_pass_yds","proj_pass_td","proj_int","proj_rush_att","proj_rush_yds","proj_rush_td","proj_rec","proj_rec_yds","proj_rec_td","proj_field","prev_wk_field","prev_wk_opp","prev_wk_g#","prev_wk_fantasy_fantpt","prev_wk_fantasy_ppr","prev_wk_fantasy_dkpt","prev_wk_fantasy_fdpt","def_tot_g","def_tot_pf","def_tot_yds","def_tot_yds_per_play","def_tot_to","def_tot_first_dn","def_penalties_pen","def_tot_sc_per","def_tot_to_per","def_tot_exp","def_third_d_per","def_fourth_d_per","def_red_zone_att","def_red_zone_td","def_red_zone_pct","def_rush_td","def_rush_yds_per_att","def_rush_yds_per_gm","def_rush_exp","def_pass_comp_per","def_pass_yds","def_pass_td","def_pass_td_per","def_pass_int","def_pass_defended","def_pass_int_per","def_pass_yds_per_att","def_pass_ayds_per_att","def_pass_yds_per_catch","def_pass_yds_per_gm","def_pass_qb_rating_allowed","def_pass_sacks","def_pass_net_yds_per_att","def_pass_adj_net_yds_per_att","def_pass_exp","def_adv_dadot","def_adv_air","def_adv_yac","def_adv_bltz","def_adv_bltz_per","def_adv_hrry","def_adv_hrry_per","def_adv_qbkd","def_adv_qbkd_per","def_adv_sk","def_adv_prss","def_adv_prss_per","def_adv_mtkl","def_num_dr","def_plays","def_sc_per","def_to_per","def_avg_drive_plays","def_avg_drive_yds","def_avg_drive_start","def_avg_drive_time","def_avg_drive_pts","pts_vs_g","pts_vs_fantasy_per_game_fdpt","prev_wk_rec_tgt","prev_wk_rec_rec","prev_wk_rec_yds","prev_wk_rec_yds_per_rec","prev_wk_rec_td","prev_wk_rec_ctch_per","prev_wk_rec_yds_per_tgt","ytd_rec_g","ytd_rec_target","ytd_rec_rec","ytd_rec_ctch_per","ytd_rec_yds","ytd_rec_yds_per_rec","ytd_rec_td","ytd_rec_1d","ytd_rec_yds_per_target","ytd_rec_rec_per_gm","ytd_rec_yds_per_gm","ytd_rec_fmb","receiving_twenty_tgt","receiving_twenty_rec","receiving_twenty_yds","receiving_twenty_td","receiving_twenty_per_tgt","receiving_ten_tgt","receiving_ten_rec","receiving_ten_yds","receiving_ten_td","receiving_ten_per_tgt","pts_vs_rec_tgt","pts_vs_rec_rec","pts_vs_rec_yds","pts_vs_rec_td","prev_wk_rush_att","prev_wk_rush_yds","prev_wk_rush_yds_per_att","prev_wk_rush_td","pts_vs_rush_att","pts_vs_rush_yds","pts_vs_rush_td","prev_wk_pass_comp","prev_wk_pass_att","prev_wk_pass_comp_per","prev_wk_pass_yds","prev_wk_pass_td","prev_wk_pass_int","prev_wk_pass_rate","prev_wk_pass_sk","prev_wk_pass_yds.1","prev_wk_pass_yds_per_att","prev_wk_pass_ayds_per_att","ytd_pass_g","ytd_pass_comp_per","ytd_pass_td","ytd_pass_td_per","ytd_pass_int","ytd_pass_int_per","ytd_pass_1d","ytd_pass_yds_per_att","ytd_pass_avg_yds_per_att","ytd_pass_yds_per_completion","ytd_pass_yds_per_gm","ytd_pass_rate","ytd_pass_qbr","ytd_pass_net_yds_per_att","ytd_pass_avg_net_yds_per_att","passing_twenty_comp","passing_twenty_att","passing_twenty_comp_per","passing_twenty_yds","passing_twenty_td","passing_twenty_int","passing_ten_comp","passing_ten_att","passing_ten_comp_per","passing_ten_yds","passing_ten_td","passing_ten_int","pts_vs_passing_cmp","pts_vs_passing_att","pts_vs_passing_yds","pts_vs_passing_td","pts_vs_passing_int","pts_vs_2pp","pts_vs_sk","ytd_rush_g","ytd_rush_att","ytd_rush_yds","ytd_rush_td","ytd_rush_1d","ytd_rush_yds_per_att","ytd_rush_yds_per_gm","ytd_rush_fmb","ytd_rec_tm","ytd_rec_pos","rushing_twenty_att","rushing_twenty_yds","rushing_twenty_td","rushing_twenty_per_rush","rushing_ten_att","rushing_ten_yds","rushing_ten_td","rushing_ten_per_rush","rushing_five_att","rushing_five_yds","rushing_five_td","rushing_five_per_rush","total_touches","high_value_touches","high_value_touches_per","vs_cb_pos","vs_cb_tar ","vs_cb_c ","vs_cb_ypr","vs_cb_fpt","vs_cb_shad","vs_cb_matchup","home_or_away","line","total","favorite","implied_total","def_total_dvoa_rk","def_total_dvoa","def_total_dave_rk","def_total_dave","def_dvoa_rk","def_dvoa","def_dave_rk","def_dave","def_pass_dvoa_rk","def_pass_dvoa","def_rush_dvoa_rk","def_rush_dvoa","def_non_adj_voa","def_non_adj_pass_voa","def_non_adj_rush_voa","def_var_rk","def_var","def_sched_rk","def_sched","def_dline_adjusted_line_yards","def_dline_running_back_yards","def_dline_power_success_rate_rk","def_dline_power_success_rate","def_dline_open_field_yards_rk","def_dline_open_field_yards","def_dline_second_level_yards_rk","def_dline_second_level_yards","def_dline_stuffed_rate_rk","def_dline_stuffed_rate","def_dline_adjusted_sack_rate_rk","def_dline_sacks","off_total_dvoa_rk","off_total_dvoa","off_total_dave_rk","off_total_dave","off_dvoa_rk","off_dvoa","off_dave_rk","off_dave","off_pass_dvoa_rk","off_pass_dvoa","off_rush_dvoa_rk","off_rush_dvoa","off_non_adj_voa","off_non_adj_pass_voa","off_non_adj_rush_voa","off_var_rk","off_var","off_sched_rk","off_sched","off_oline_adjusted_line_yards","off_oline_running_back_yards","off_oline_power_success_rate_rk","off_oline_power_success_rate","off_oline_open_field_yards_rk","off_oline_open_field_yards","off_oline_second_level_yards_rk","off_oline_second_level_yards","off_oline_stuffed_rate_rk","off_oline_stuffed_rate","off_oline_adjusted_sack_rate_rk","off_oline_sacks"
11,"Jeremy Sprinkle","TE","WAS","CIN",10.2,29,0.2,0,0,0,0,0,0,0,0,0.1,1.4,0,1,NA,NA,NA,NA,NA,NA,NA,9,250,3584,6.2,9,206,59,44.6,8.9,-103.64,46.9,42.9,"34",25,73.5,7,5,133.1,-15.96,62.6,2386,21,6.4,8,42,2.5,7.5,7.7,11.9,265.1,96.6,11,7.1,7.3,-92.52,9,1444,997,107,"30.6%",28,"8.0%",23,"7.1%",11,62,"17.7%",64,101,598,44.6,8.9,5.9,35.5,-28.8,271,2.45,"9","13.6",NA,NA,NA,NA,NA,NA,NA,9,0.22,0.11,50,0.67,6,0,0,3,0.1,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","48","583","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-1.5,47,1,24.25,30,-26,30,-22,30,11.4,31,10.7,29,23,21,-5,11.6,22.2,-3.3,20,4.9,18,0,0.61,5.21,4,52,29,1.03,31,1.58,24,13.5,30,11,24,-13.9,27,-15,30,-21.7,30,-19.2,31,-22.7,20,-13.4,-18.6,-19.3,-10.6,17,5.7,23,1.7,-0.17,3.75,11,69,29,0.33,24,1.11,4,15.6,26,30
11,"Jerry Jeudy","WR","DEN","MIA",23.3,14,10.4,0,0,0,0,0,0,0,0,4.1,66.2,0.3,1,2,"LVR",9,6.8,10.8,10.8,8.8,9,182,3347,5.6,15,208,48,28.7,14.9,-15.77,33.9,41.2,"28",20,71.4,11,4.7,128.1,-34.2,62.8,2194,13,4,8,49,2.4,7.3,7,11.6,243.8,87.8,22,6.3,6,16.9,8.6,1295,1111,151,"41.6%",26,"7.2%",30,"9.1%",22,78,"21.5%",56,101,603,28.7,14.9,6,33.1,-25,280,1.81,"9","31.3",8,4,68,17,0,50,8.5,9,7.67,3.78,49.3,61.33,16.2,0.22,28,8,3.8,61.3,2,4,0,0,0,11.4,2,0,0,0,10.5,"203","122","1652","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right Corner",12,57.1,"12.06","1.48","N","neutral","home",3.5,45,0,20.75,10,12.1,13,3.5,13,-1.6,14,-1.3,8,-4.5,29,2.3,-2.9,-9.6,6.2,27,7.4,11,2.3,0.43,4.49,26,74,11,0.53,21,1.25,25,13.3,13,22,31,-29.6,31,-22.5,32,-30,32,-23.6,32,-31.6,26,-20.5,-26.7,-28.9,-16,22,7.6,21,1.3,-0.41,4.38,4,80,7,0.94,7,1.32,32,21.5,25,23
11,"Jesse James","TE","DET","CAR",7,11,2.1,0,0,0,0,0,0,0,0,1,10.3,0.1,2,1,"WAS",9,0.9,2.9,2.9,1.9,10,272,3800,5.9,13,241,57,54.7,13.7,-122.49,55.3,100,"41",24,58.5,14,4.8,124.5,-17.68,69.1,2555,16,4.3,5,37,1.3,7.1,7.3,10.2,255.5,97.8,11,6.7,6.9,-109.36,7.5,1625,1280,79,"20.0%",38,"9.6%",27,"7.3%",11,76,"19.2%",85,95,667,54.7,13.7,7,39.7,-31.7,367,2.91,"10","11.1",3,2,9,4.5,0,66.7,3,9,1.44,1,69.2,10.44,10.4,0.11,4,7.2,1,10.4,0,5,3,8,1,10.4,2,1,5,1,8.7,"78","53","548","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",-2,47,1,24.5,17,2,19,-1.3,27,9.8,30,9.9,24,17.2,25,-0.2,11.5,22,-2.6,1,0.9,4,5.8,0.42,4.88,25,73,30,1.19,23,1.31,18,17.5,25,11,19,-3,18,-1.1,14,5.8,12,4.2,16,20.2,16,-8.7,0.1,14.1,-13.9,5,2.3,3,-5.8,-0.23,4.15,8,74,13,0.75,18,1.16,27,20,22,22
11,"JK Dobbins","RB","BAL","TEN",23.6,30,8.7,0,0,0,0,0,12.9,48,0.2,2.2,13.8,0.1,1,2,"NWE",9,1.4,2.4,2.4,1.9,9,235,3583,5.8,14,217,59,42.4,14.1,-90.67,53.2,68.8,"35",26,74.3,9,4.5,120.7,-17.84,67.8,2497,20,5.5,9,56,2.5,7.1,7.1,10.4,277.4,96,11,6.6,6.6,-84.8,7.7,1500,1081,114,"29.2%",24,"6.2%",35,"9.6%",11,70,"17.9%",64,92,629,42.4,14.1,6.8,38.7,-26.7,370,2.53,"9","23.5",2,1,1,1,0,50,0.5,9,2.22,1.67,75,9.78,5.9,0,2,4.4,1.7,9.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","39","306","5",5,13,2.6,0,"202","891","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.33,34.44,0.22,14,5.4,34.4,0,"BAL","",7,24,2,14.9,3,6,2,10.3,2,5,2,22.2,8.55,2.55,0.3,NA,NA,NA,NA,NA,NA,NA,"home",-5.5,49.5,1,27.5,16,2.2,12,3.7,24,8.9,24,5.3,25,20.6,19,-8,5.9,15.9,-8.6,11,3.1,27,-6.2,-0.07,4.44,15,65,26,0.94,19,1.21,17,17.7,31,11,6,17.2,6,14.6,24,-5.8,20,-1.3,22,3.7,11,-6.3,-1.7,10.4,-4.5,15,5.1,13,-0.8,-0.1,4.69,10,71,5,1.01,19,1.15,6,16,24,23
11,"Joe Burrow","QB","CIN","WAS",18.5,17,17.3,23.6,36.6,261.5,1.6,0.9,2.6,13.1,0.3,0,0,0,2,2,"PIT",9,12.52,12.5,12.5,12.5,9,218,2886,5.2,9,169,53,39.6,8.9,-28.05,40.3,50,"25",14,56,9,4.3,126,-0.35,65.2,1752,14,5.3,8,21,3,7.4,7.1,11.3,194.7,92.1,28,6,5.7,-25.97,9.4,1135,877,87,"28.7%",30,"9.9%",14,"5.3%",28,72,"23.8%",80,101,571,39.6,8.9,5.7,28.5,-30.1,283,2.1,"9","18.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,"40","220","4",21,40,52.5,213,1,0,76.4,4,28,5.33,5.83,9,65.4,1.33,3.2,0.56,1.4,139,6.7,6.8,10.3,276.1,89.8,59,5.61,5.64,28,51,54.9,183,11,2,12,24,50,55,9,2,"171","263","1928","14","8","","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",1.5,47,0,22.75,24,-13.9,27,-15,7,-10.4,8,-5.6,5,-8.8,14,-12.2,-8.2,-9.9,-6.3,30,8.6,26,-4.4,-0.24,4.14,27,75,15,0.61,17,1.21,13,19.6,2,28,30,-26,30,-22,26,-15.6,27,-12,24,-1.3,24,-18.4,-16.5,-0.2,-22.2,23,8,9,-1.8,-0.49,3.7,24,59,28,0.4,25,1.09,21,18.3,27,32
11,"Joe Flacco","QB","NYJ","LAC",20.5,24,13.8,20.1,33.5,247.8,1.4,1,1.1,3.4,0.1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,9,245,3148,5.6,8,172,53,44.1,6.9,-29.38,39.5,40,"30",17,56.7,8,4.7,117.4,7.04,63.2,2091,18,5.6,4,31,1.2,6.8,7.3,10.7,232.3,96.6,16,6.2,6.7,-45.12,8.7,1527,908,55,"15.4%",39,"11.0%",23,"7.2%",16,78,"21.9%",68,102,583,44.1,6.9,5.7,30.8,-33,274,2.34,"9","21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","156","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,56.7,1,3.8,0.5,1.9,27,6.3,6.2,11.2,164.8,80.6,67,5.45,5.35,4,10,40,38,2,0,0,5,0,0,0,0,"203","321","2179","18","4","2","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",9.5,46.5,0,18.5,23,-9.8,23,-8,19,4.9,17,3.4,15,8.4,24,-0.4,6.1,11.2,-1.9,22,5.3,14,1.7,0.29,4.87,3,50,27,0.95,29,1.41,9,20.2,23,16,32,-38.1,32,-29.6,31,-23.7,31,-19.9,29,-18.7,28,-24.2,-29.4,-29,-23.6,27,11.5,17,0.1,-0.07,3.8,25,59,30,0.32,29,1.05,17,17.2,28,26
11,"Jonathan Taylor","RB","IND","GNB",23.3,29,9.2,0,0,0,0,0,10.8,41.4,0.4,2,13.4,0.1,1,2,"TEN",9,3.7,5.7,5.7,4.7,9,224,3023,5.8,7,183,47,39.6,7.7,-69.31,39.8,36.4,"28",19,67.9,11,4.6,110.8,-24.76,68,2026,14,4.9,4,26,1.4,7.6,8,11.2,225.1,101.1,20,6.7,7,-46.24,7.3,1169,1118,85,"26.6%",24,"7.5%",15,"5.3%",20,59,"18.5%",72,91,536,39.6,7.7,5.9,33.2,-27.5,279,2.29,"9","28.6",2,2,25,12.5,0,100,12.5,9,2.56,2.44,95.7,22.56,9.2,0,9,8.8,2.4,22.6,1,2,1,4,0,4.7,0,0,0,0,0,"65","54","481","4",7,12,1.71,0,"198","905","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12.56,47.56,0.44,28,3.8,47.6,1,"IND","RB",26,70,4,54.2,13,23,4,52,7,7,3,46.7,15.12,4,0.26,NA,NA,NA,NA,NA,NA,NA,"home",-1.5,51,1,26.25,7,16,9,9.5,16,3.2,18,3.5,16,9,22,-4.3,6.2,14.1,-3.9,7,2.8,8,4.4,0.42,4.57,22,70,23,0.82,13,1.17,28,12.6,11,20,5,23.1,5,18.1,18,0.4,15,3,20,13,18,-10.5,2.2,19.2,-13.8,4,1.9,26,2.2,-0.27,3.83,27,57,24,0.43,23,1.11,20,18.3,8,9
11,"Jonnu Smith","TE","TEN","BAL",7.9,18,7.7,0,0,0,0,0,0,0,0,3.1,35.8,0.4,2,1,"IND",9,7.5,9.5,9.5,8.5,9,165,2907,5.1,14,186,38,27,14,6.14,33.6,40,"21",16,76.2,7,4.5,109.7,15.6,64.1,1920,12,3.7,4,32,1.2,6.5,6.7,10.1,213.3,89.6,25,5.5,5.6,-21.2,8,1151,1016,160,"44.0%",35,"9.6%",31,"9.5%",25,91,"25.0%",66,100,581,27,14,5.8,29.1,-25.5,274,1.61,"9","9.9",6,2,14,7,0,33.3,2.33,9,4.78,2.89,60.5,35.33,12.2,0.67,16,7.4,2.9,35.3,0,11,6,31,6,29.7,6,5,18,5,31.6,"62","41","449","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"away",5.5,49.5,0,22,6,17.2,6,14.6,6,-12.7,6,-8.4,10,-1.4,3,-30,-14.9,-4.9,-30.2,32,10.5,24,-3.6,-0.27,4.4,2,48,25,0.91,12,1.14,19,17,8,25,16,2.2,12,3.7,3,20.8,2,15.8,2,49.6,5,-0.1,18.4,45.3,-0.5,9,2.9,5,-3.2,0.54,4.84,7,74,6,0.97,5,1.36,10,16.7,6,13
11,"Jordan Akins","TE","HOU","NWE",3.6,2,5.1,0,0,0,0,0,0,0,0,2.5,29.5,0.2,1,NA,NA,NA,NA,NA,NA,NA,9,211,3180,6.1,15,183,48,44.8,17.2,-65.55,42.1,33.3,"28",17,60.7,8,4.4,129.2,-13.87,68.2,2017,14,5.7,11,32,4.5,8.6,7.7,12.6,224.1,95.1,13,7.8,7,-54.2,9.6,1082,980,82,"29.2%",43,"15.3%",20,"8.2%",13,76,"27.0%",47,87,538,44.8,17.2,6.2,36.2,-26.4,363,2.36,"9","6.4",NA,NA,NA,NA,NA,NA,NA,6,3.33,2.83,85,32,11.3,0.17,9,9.6,2.8,32,0,3,2,24,1,8.1,1,1,5,0,4.3,"48","31","359","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",2,48.5,0,23.25,25,-14.8,26,-12.1,32,16.6,32,13.3,30,27.5,31,5.2,14.7,26.4,2.5,28,7.9,19,-0.6,0.57,4.62,30,79,10,0.51,28,1.41,29,12.4,24,13,22,-9.1,22,-7.2,15,0.9,19,0.2,11,25.3,32,-33.3,2.7,26.5,-30.6,7,2.7,18,0.4,-0.48,3.67,15,67,21,0.47,32,0.91,26,19.1,31,26
11,"Jordan Wilkins","RB","IND","GNB",23.3,29,8.1,0,0,0,0,0,10.2,48.8,0.4,0.9,5.4,0,1,2,"TEN",9,2.8,2.8,2.8,2.8,9,224,3023,5.8,7,183,47,39.6,7.7,-69.31,39.8,36.4,"28",19,67.9,11,4.6,110.8,-24.76,68,2026,14,4.9,4,26,1.4,7.6,8,11.2,225.1,101.1,20,6.7,7,-46.24,7.3,1169,1118,85,"26.6%",24,"7.5%",15,"5.3%",20,59,"18.5%",72,91,536,39.6,7.7,5.9,33.2,-27.5,279,2.29,"9","28.6",1,0,0,NA,0,0,0,9,0.78,0.56,71.4,5,9,0,2,6.4,0.6,5,0,1,0,0,0,2.3,1,0,0,0,6.7,"65","54","481","4",8,28,3.5,0,"198","905","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7.56,27.78,0.11,14,3.7,27.8,0,"IND","",8,15,1,16.7,2,1,1,8,2,1,1,13.3,8.34,1,0.12,NA,NA,NA,NA,NA,NA,NA,"home",-1.5,51,1,26.25,7,16,9,9.5,16,3.2,18,3.5,16,9,22,-4.3,6.2,14.1,-3.9,7,2.8,8,4.4,0.42,4.57,22,70,23,0.82,13,1.17,28,12.6,11,20,5,23.1,5,18.1,18,0.4,15,3,20,13,18,-10.5,2.2,19.2,-13.8,4,1.9,26,2.2,-0.27,3.83,27,57,24,0.43,23,1.11,20,18.3,8,9
11,"Josh Hill","TE","NOR","ATL",13.6,32,0.4,0,0,0,0,0,0,0,0,0.2,2.2,0,1,NA,NA,NA,NA,NA,NA,NA,9,251,3690,6.5,10,206,49,44.4,10.1,-96.97,38.7,33.3,"29",22,75.9,8,4.3,99.7,23.07,67.8,2793,22,6.3,7,33,2,8.3,8.6,12.2,310.3,105.6,14,7.7,8,-126.64,9,1694,1275,114,"29.8%",41,"10.7%",40,"11.4%",14,95,"24.9%",58,99,588,44.4,10.1,5.9,37.3,-27.6,274,2.55,"9","15.0",NA,NA,NA,NA,NA,NA,NA,9,1,0.78,77.8,5,6.4,0.11,4,5,0.8,5,1,1,1,3,1,2,1,1,3,1,5.9,"66","55","597","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"home",-3.5,50,1,26.75,20,-8.6,20,-2.9,22,7,22,4,28,22.8,7,-21.4,5.9,21,-21.3,16,4,16,0.2,-0.56,3.6,1,47,6,0.33,22,1.29,4,23.9,29,14,1,36.1,1,30.1,6,13.5,5,12.7,8,27.6,6,-0.9,11,24.5,-2.5,10,3.1,4,-3.7,0.25,4.28,9,72,14,0.71,16,1.19,5,15.6,4,13
11,"Josh Jacobs","RB","LVR","KAN",21.1,23,14.5,0,0,0,0,0,15.9,66.5,0.7,2.8,20.6,0.1,1,1,"DEN",9,25.6,29.6,32.6,27.6,9,183,3187,5.4,14,195,53,35.1,14.9,-28.09,39.3,68.8,"24",18,75,9,4.8,138.4,-38.79,62.3,1941,11,3.6,9,33,2.9,6.6,6,10.7,215.7,81.4,19,5.9,5.4,0.54,8.2,945,1102,130,"37.2%",40,"11.5%",33,"10.7%",19,92,"26.4%",77,94,607,35.1,14.9,6.5,33.8,-25.6,298,1.9,"9","22.2",4,4,24,6,0,100,6,9,3.33,2.56,76.7,16.56,6.5,0,3,5,2.6,16.6,1,2,0,0,0,5.7,1,0,0,0,5,"65","52","439","1",21,112,5.33,2,"213","977","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,20.22,77.78,0.89,43,3.8,77.8,1,"LVR","RB",36,102,8,72,19,49,6,90.5,8,8,2,88.9,23.55,5.44,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23.7,3,23.8,14,-0.6,15,-0.8,7,-5.1,30,4.5,-2.4,-7.2,3.2,15,3.8,23,-3.1,0.36,4.52,30,79,17,0.62,20,1.24,31,11.3,19,19,14,2.5,17,0.8,9,8.6,13,4.1,7,28.6,12,-7,6.3,22.5,-5.2,12,3.5,15,-0.5,0.25,4.41,20,61,18,0.63,6,1.35,7,16,9,14
11,"Josh Reynolds","WR","LAR","TAM",22.5,11,9.3,0,0,0,0,0,0,0,0,4.3,57.7,0.2,2,1,"SEA",9,9.4,17.4,17.4,13.4,10,226,3003,4.9,17,184,57,33.3,14.9,12.83,39.5,50,"32",21,65.6,8,3.3,76.6,22.13,68.2,2237,17,4.8,12,46,3.4,7,6.4,10.2,223.7,89.8,32,5.8,5.3,-8.57,7.6,1466,1158,170,"42.3%",40,"10.0%",38,"10.7%",32,110,"27.4%",54,114,632,33.3,14.9,5.5,26.3,-30.1,279,1.88,"10","27.0",10,8,94,11.75,0,80,9.4,9,5.33,3.33,62.5,46.22,13.9,0.22,22,8.7,3.3,46.2,2,4,3,28,1,12.5,2,1,4,1,18.2,"190","128","1481","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right Corner",13.1,53.5,"11.57","1.71","N","plus",NA,NA,NA,NA,NA,2,29.9,2,24.9,1,-22,1,-17.6,1,-15.4,2,-32.9,-20.9,-14,-32.4,29,8.4,12,2,-0.84,3.02,29,78,2,0.27,1,0.74,7,21.1,3,32,9,14.5,8,11.8,5,14.4,6,9.4,17,19.8,1,13.2,13.3,18.6,12.3,19,6.9,14,-0.8,0.74,4.47,1,84,17,0.65,9,1.29,18,17.5,2,13
